id,site_tz,data_tz,site_lat,site_lon,elevation,filepath,resource_year,country,state,county,N/A Flag,Clear Flag,Probably Clear Flag,Fog Flag,Water Flag,Super-Cooled Water Flag,Mixed Flag,Opaque Ice Flag,Cirrus Flag,Overlapping Flag,Overshooting Flag,Unknown Flag,Dust Flag,Smoke Flag,temperature Units,alpha Units,aod Units,asymmetry Units,cld_opd_dcomp Units,cld_press_acha Units,cld_reff_dcomp Units,clearsky_dhi Units,clearsky_dni Units,clearsky_ghi Units,cloud_fill_flag Units,dew_point Units,dhi Units,dni Units,fill_flag Units,ghi Units,ozone Units,relative_humidity Units,solar_zenith_angle Units,ssa Units,surface_albedo Units,pressure Units,precipitable_water Units,wind_direction Units,wind_speed Units
478473,-7.0,0,39.77000045776367,-105.22000122070312,1867.0,/datasets/NSRDB/current/nsrdb_2024.h5,2024,United States,Colorado,Jefferson,-15,0,1,2,3,4,5,6,7,8,9,10,11,12,degC,unitless,unitless,unitless,unitless,hPa,um,W/m**2,W/m**2,W/m**2,percent,degC,W/m**2,W/m**2,percent,W/m**2,cm/atm,percent,deg,unitless,unitless,hPa,cm,deg,m/s
time,alpha,aod,asymmetry,cld_opd_dcomp,cld_press_acha,cld_reff_dcomp,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_fill_flag,cloud_type,dew_point,dhi,dni,fill_flag,ghi,ozone,relative_humidity,solar_zenith_angle,ssa,surface_albedo,wind_direction,wind_speed,temperature,pressure,precipitable_water
2024-06-04 14:30:00+00:00,0.87,0.074,0.61,22.0,230,13.49,78,820,504,0,6,6.2,113,3,0,115,0.327,42.53,58.74,0.93,0.18,309,3.4,19.2,805,1.6
2024-06-04 15:00:00+00:00,0.88,0.071,0.61,13.35,246,14.01,83,859,600,0,6,5.2,235,50,0,265,0.327,37.95,52.98,0.93,0.18,311,3.5,20.0,805,1.6
2024-06-04 15:30:00+00:00,0.88,0.071,0.61,5.9,257,13.86,88,888,691,0,7,5.2,300,182,0,424,0.327,36.57,47.23,0.93,0.18,309,3.6,20.6,805,1.6
2024-06-04 16:00:00+00:00,0.88,0.071,0.61,3.85,220,11.14,92,910,773,0,7,4.9,291,376,0,572,0.328,34.16,41.53,0.93,0.18,308,3.6,21.3,805,1.6
2024-06-04 16:30:00+00:00,0.88,0.071,0.61,2.72,203,10.38,94,928,845,0,7,4.9,277,498,0,680,0.328,32.93,35.94,0.93,0.18,306,3.5,21.9,805,1.6
2024-06-04 17:00:00+00:00,0.86,0.071,0.61,2.58,203,16.17,97,941,907,0,7,4.6,280,532,0,738,0.328,31.16,30.57,0.93,0.18,305,3.4,22.5,805,1.6
2024-06-04 17:30:00+00:00,0.86,0.071,0.61,3.42,217,22.23,97,952,956,0,7,4.6,391,374,0,728,0.328,30.05,25.6,0.93,0.18,304,3.4,23.1,805,1.6
2024-06-04 18:00:00+00:00,0.8,0.065,0.61,2.91,229,22.39,98,961,993,0,7,4.4,372,444,0,786,0.327,28.49,21.34,0.93,0.18,303,3.4,23.8,805,1.6
2024-06-04 18:30:00+00:00,0.8,0.065,0.61,1.79,219,20.03,97,967,1015,0,7,4.4,256,647,0,870,0.325,27.32,18.32,0.93,0.18,303,3.5,24.5,805,1.6
2024-06-04 19:00:00+00:00,0.77,0.06,0.61,0.0,0,0.0,95,970,1022,0,0,4.2,170,857,0,989,0.323,25.68,17.22,0.93,0.18,303,3.5,25.3,805,1.7
2024-06-04 19:30:00+00:00,0.77,0.06,0.61,0.0,0,0.0,94,970,1014,0,0,4.2,137,886,0,978,0.322,25.08,18.4,0.92,0.18,302,3.6,25.7,805,1.7
2024-06-04 20:00:00+00:00,0.77,0.056,0.61,0.99,215,17.21,92,968,993,0,7,4.0,172,774,0,892,0.32,24.1,21.48,0.92,0.18,302,3.7,26.1,805,1.7
2024-06-04 20:30:00+00:00,0.77,0.056,0.61,0.99,210,23.76,92,960,956,0,7,4.0,179,754,0,858,0.319,23.96,25.78,0.93,0.18,303,3.7,26.2,805,1.7
2024-06-04 21:00:00+00:00,0.85,0.061,0.61,1.77,213,32.73,91,948,906,0,7,3.6,266,595,0,777,0.318,23.27,30.77,0.93,0.18,304,3.8,26.2,805,1.7
2024-06-04 21:30:00+00:00,0.85,0.061,0.61,1.21,209,33.33,90,932,843,0,7,3.6,212,669,0,752,0.316,23.57,36.15,0.93,0.18,306,3.8,26.0,806,1.7
2024-06-04 22:00:00+00:00,0.9,0.066,0.61,1.11,209,44.97,88,913,769,0,7,3.1,230,631,0,701,0.315,23.19,41.74,0.93,0.18,307,3.8,25.7,806,1.7
2024-06-04 22:30:00+00:00,0.9,0.066,0.61,1.89,217,58.15,85,890,687,0,7,3.1,288,413,0,567,0.314,23.89,47.44,0.93,0.18,308,3.8,25.2,806,1.7
2024-06-04 23:00:00+00:00,0.92,0.067,0.61,1.82,216,69.5,80,861,596,0,7,2.7,255,375,0,480,0.313,23.9,53.2,0.93,0.18,309,3.8,24.7,806,1.7
2024-06-04 23:30:00+00:00,0.92,0.067,0.61,1.23,207,65.3,74,826,500,0,7,2.7,221,372,0,413,0.312,24.62,58.95,0.93,0.18,309,3.7,24.2,806,1.7
2024-06-05 00:00:00+00:00,0.89,0.062,0.61,0.61,204,61.15,67,781,401,0,7,2.4,118,643,50,393,0.311,25.0,64.66,0.92,0.17,309,3.6,23.6,807,1.7
2024-06-05 00:30:00+00:00,0.89,0.062,0.61,0.57,684,64.83,60,715,301,0,3,2.4,89,608,57,294,0.31,26.87,70.3,0.92,0.17,306,3.0,22.4,807,1.7
2024-06-05 01:00:00+00:00,0.88,0.06,0.61,0.0,0,0.0,50,623,203,0,0,3.4,53,613,61,203,0.309,30.77,75.83,0.92,0.17,302,2.4,21.3,807,1.7
2024-06-05 01:30:00+00:00,0.88,0.06,0.61,0.0,0,0.0,39,482,113,0,0,3.4,39,482,0,113,0.308,35.06,81.22,0.92,0.17,298,1.9,19.2,808,1.7
2024-06-05 02:00:00+00:00,0.84,0.058,0.61,0.0,0,0.0,24,254,40,0,0,4.5,24,254,0,40,0.308,43.17,86.37,0.92,0.17,293,1.4,17.1,808,1.6
2024-06-05 02:30:00+00:00,0.84,0.058,0.61,0.0,0,0.0,2,15,2,0,0,4.5,2,15,0,2,0.307,45.41,91.57,0.92,0.17,288,1.5,16.3,808,1.6
2024-06-05 03:00:00+00:00,0.77,0.052,0.61,0.0,0,0.0,0,0,0,0,0,4.1,0,0,0,0,0.307,46.86,96.34,0.92,0.17,283,1.6,15.4,809,1.5
2024-06-05 03:30:00+00:00,0.77,0.052,0.61,0.0,0,0.0,0,0,0,0,0,4.1,0,0,0,0,0.306,48.38,100.81,0.91,0.17,280,1.7,14.9,809,1.4
2024-06-05 04:00:00+00:00,0.73,0.047,0.61,0.0,0,0.0,0,0,0,0,0,3.6,0,0,0,0,0.305,47.99,104.9,0.91,0.17,277,1.9,14.5,809,1.4
2024-06-05 04:30:00+00:00,0.73,0.047,0.61,0.0,0,0.0,0,0,0,0,0,3.6,0,0,0,0,0.304,48.93,108.55,0.91,0.17,276,2.1,14.2,809,1.3
2024-06-05 05:00:00+00:00,0.71,0.043,0.61,0.0,0,0.0,0,0,0,0,0,3.1,0,0,0,0,0.304,47.66,111.68,0.91,0.17,275,2.3,14.0,809,1.3
2024-06-05 05:30:00+00:00,0.71,0.043,0.61,0.0,0,0.0,0,0,0,0,0,3.1,0,0,0,0,0.303,48.28,114.22,0.91,0.17,275,2.5,13.8,809,1.2
2024-06-05 06:00:00+00:00,0.69,0.04,0.61,0.0,0,0.0,0,0,0,0,0,2.4,0,0,0,0,0.302,46.73,116.09,0.9,0.17,275,2.7,13.6,809,1.1
2024-06-05 06:30:00+00:00,0.69,0.04,0.61,0.0,0,0.0,0,0,0,0,0,2.4,0,0,0,0,0.301,47.29,117.24,0.9,0.17,275,2.9,13.4,808,1.1
2024-06-05 07:00:00+00:00,0.69,0.038,0.61,0.0,0,0.0,0,0,0,0,0,1.7,0,0,0,0,0.301,45.61,117.61,0.9,0.17,275,3.0,13.2,808,1.0
2024-06-05 07:30:00+00:00,0.69,0.038,0.61,0.0,0,0.0,0,0,0,0,0,1.7,0,0,0,0,0.3,46.51,117.21,0.9,0.17,276,3.0,12.9,808,1.0
2024-06-05 08:00:00+00:00,0.69,0.037,0.61,0.0,0,0.0,0,0,0,0,0,1.1,0,0,0,0,0.3,45.24,116.03,0.9,0.17,276,3.0,12.7,808,1.0
2024-06-05 08:30:00+00:00,0.69,0.037,0.61,0.0,0,0.0,0,0,0,0,0,1.1,0,0,0,0,0.3,46.13,114.13,0.9,0.17,276,3.1,12.4,808,1.0
2024-06-05 09:00:00+00:00,0.7,0.037,0.61,0.0,0,0.0,0,0,0,0,0,0.9,0,0,0,0,0.3,45.97,111.57,0.9,0.17,276,3.1,12.2,808,1.0
2024-06-05 09:30:00+00:00,0.7,0.037,0.61,0.0,0,0.0,0,0,0,0,0,0.9,0,0,0,0,0.299,46.58,108.41,0.9,0.17,275,3.1,12.0,808,1.0
2024-06-05 10:00:00+00:00,0.72,0.037,0.61,0.0,0,0.0,0,0,0,0,0,1.0,0,0,0,0,0.299,47.62,104.74,0.9,0.17,274,3.1,11.8,808,1.0
2024-06-05 10:30:00+00:00,0.72,0.037,0.61,0.0,0,0.0,0,0,0,0,0,1.0,0,0,0,0,0.298,48.25,100.64,0.9,0.17,273,3.1,11.6,808,1.0
2024-06-05 11:00:00+00:00,0.76,0.036,0.61,0.0,0,0.0,0,0,0,0,0,1.3,0,0,0,0,0.297,49.88,96.16,0.9,0.17,272,3.1,11.4,808,0.9
2024-06-05 11:30:00+00:00,0.76,0.036,0.61,0.0,0,0.0,3,27,2,0,0,1.3,3,27,0,2,0.297,47.38,91.37,0.9,0.17,271,3.4,12.2,809,0.9
2024-06-05 12:00:00+00:00,0.79,0.034,0.61,0.0,0,0.0,23,348,46,0,0,1.8,23,348,0,46,0.296,46.09,86.17,0.9,0.17,271,3.7,13.1,809,0.9
2024-06-05 12:30:00+00:00,0.79,0.034,0.61,0.0,0,0.0,35,576,125,0,0,1.8,35,576,0,125,0.295,41.29,81.0,0.9,0.17,272,3.9,14.8,809,0.9
2024-06-05 13:00:00+00:00,0.8,0.031,0.61,0.0,0,0.0,44,713,221,0,0,2.4,44,713,0,221,0.295,38.42,75.61,0.89,0.17,274,4.1,16.6,809,0.9
2024-06-05 13:30:00+00:00,0.8,0.031,0.61,0.0,0,0.0,50,797,322,0,0,2.4,50,797,0,322,0.294,33.67,70.07,0.89,0.17,285,4.3,18.7,809,0.9
2024-06-05 14:00:00+00:00,0.81,0.031,0.61,0.0,0,0.0,55,855,424,0,0,3.0,55,855,0,424,0.294,31.04,64.43,0.89,0.17,295,4.5,20.7,809,1.0
2024-06-05 14:30:00+00:00,0.81,0.031,0.61,0.0,0,0.0,61,896,526,0,0,3.0,61,896,0,526,0.293,28.15,58.71,0.9,0.17,302,4.3,22.3,809,1.0
2024-06-05 15:00:00+00:00,0.82,0.032,0.61,0.0,0,0.0,65,927,623,0,0,3.0,65,927,0,623,0.293,25.82,52.96,0.9,0.17,309,4.1,23.8,809,1.0
2024-06-05 15:30:00+00:00,0.82,0.032,0.61,0.0,0,0.0,69,950,714,0,0,3.0,69,950,0,714,0.292,24.18,47.21,0.9,0.17,313,4.0,24.9,809,1.0
2024-06-05 16:00:00+00:00,0.83,0.034,0.61,0.0,0,0.0,72,967,796,0,0,2.6,72,967,0,796,0.292,21.91,41.5,0.9,0.17,317,3.8,26.0,810,1.1
2024-06-05 16:30:00+00:00,0.83,0.034,0.61,0.0,0,0.0,74,980,868,0,0,2.6,74,980,0,868,0.292,20.88,35.91,0.9,0.17,317,3.7,26.8,809,1.1
2024-06-05 17:00:00+00:00,0.86,0.036,0.61,0.0,0,0.0,77,988,928,0,0,2.4,77,988,0,928,0.292,19.54,30.53,0.9,0.17,317,3.5,27.7,809,1.1
2024-06-05 17:30:00+00:00,0.86,0.036,0.61,0.0,0,0.0,78,995,976,0,0,2.4,78,995,0,976,0.292,18.76,25.55,0.9,0.17,316,3.3,28.4,809,1.2
2024-06-05 18:00:00+00:00,0.9,0.036,0.61,0.0,0,0.0,79,999,1010,0,0,2.5,79,999,0,1010,0.291,18.13,21.27,0.9,0.17,314,3.2,29.1,809,1.2
2024-06-05 18:30:00+00:00,0.9,0.036,0.61,0.0,0,0.0,80,1001,1031,0,0,2.5,80,1001,0,1031,0.291,17.52,18.23,0.9,0.17,312,3.1,29.7,809,1.3
2024-06-05 19:00:00+00:00,0.93,0.036,0.61,0.0,0,0.0,80,1001,1037,0,0,2.6,80,1001,0,1037,0.291,17.14,17.12,0.9,0.17,309,3.0,30.2,809,1.3
2024-06-05 19:30:00+00:00,0.93,0.036,0.61,0.0,0,0.0,79,999,1028,0,0,2.6,79,999,0,1028,0.29,16.73,18.29,0.9,0.17,308,3.0,30.6,808,1.4
2024-06-05 20:00:00+00:00,0.95,0.037,0.61,0.0,0,0.0,79,994,1005,0,0,2.6,79,994,0,1005,0.29,16.54,21.37,0.9,0.17,306,3.0,30.9,808,1.4
2024-06-05 20:30:00+00:00,0.95,0.037,0.61,0.0,0,0.0,79,986,968,0,0,2.6,79,986,0,968,0.29,16.44,25.67,0.9,0.17,306,3.1,31.0,808,1.4
2024-06-05 21:00:00+00:00,0.93,0.039,0.61,0.0,0,0.0,79,976,918,0,0,2.7,79,976,0,918,0.291,16.29,30.67,0.91,0.17,305,3.2,31.2,808,1.4
2024-06-05 21:30:00+00:00,0.93,0.039,0.61,0.0,0,0.0,75,965,855,0,0,2.7,75,965,0,855,0.291,16.48,36.05,0.91,0.17,305,3.4,31.0,808,1.5
2024-06-05 22:00:00+00:00,0.94,0.036,0.61,0.0,0,0.0,71,951,782,0,0,2.7,71,951,0,782,0.291,16.69,41.64,0.9,0.17,305,3.6,30.8,808,1.5
2024-06-05 22:30:00+00:00,0.94,0.036,0.61,0.0,0,0.0,68,933,700,0,0,2.7,68,933,0,700,0.291,17.18,47.35,0.9,0.17,305,3.7,30.3,808,1.5
2024-06-05 23:00:00+00:00,0.93,0.033,0.61,0.0,0,0.0,64,908,609,0,0,2.8,64,908,0,609,0.291,17.93,53.1,0.9,0.17,305,3.8,29.7,808,1.5
2024-06-05 23:30:00+00:00,0.93,0.033,0.61,0.0,0,0.0,60,875,513,0,0,2.8,60,875,0,513,0.291,18.77,58.85,0.9,0.17,305,3.8,28.9,808,1.5
2024-06-06 00:00:00+00:00,0.92,0.032,0.61,0.0,0,0.0,55,833,413,0,0,3.0,55,833,0,413,0.291,20.02,64.57,0.9,0.17,304,3.9,28.1,808,1.5
2024-06-06 00:30:00+00:00,0.92,0.032,0.61,0.0,0,0.0,50,773,312,0,0,3.1,50,773,0,312,0.291,21.75,70.2,0.9,0.17,304,3.4,26.7,809,1.5
2024-06-06 01:00:00+00:00,0.9,0.033,0.61,0.0,0,0.0,43,686,212,0,0,4.5,43,686,0,212,0.291,26.29,75.74,0.9,0.17,303,2.9,25.2,809,1.5
2024-06-06 01:30:00+00:00,0.9,0.033,0.61,0.0,0,0.0,35,551,120,0,0,4.5,35,551,0,120,0.291,30.21,81.12,0.9,0.17,301,2.4,22.9,810,1.5
2024-06-06 02:00:00+00:00,0.88,0.035,0.61,0.0,0,0.0,22,326,43,0,0,5.7,22,326,0,43,0.291,37.76,86.28,0.9,0.17,300,1.9,20.6,810,1.4
2024-06-06 02:30:00+00:00,0.88,0.035,0.61,0.0,0,0.0,3,25,2,0,0,5.7,3,25,0,2,0.291,40.17,91.47,0.9,0.17,296,1.8,19.6,810,1.4
2024-06-06 03:00:00+00:00,0.86,0.036,0.61,0.0,0,0.0,0,0,0,0,0,5.8,0,0,0,0,0.291,43.04,96.24,0.9,0.17,293,1.8,18.6,811,1.4
2024-06-06 03:30:00+00:00,0.86,0.036,0.61,0.0,0,0.0,0,0,0,0,0,5.8,0,0,0,0,0.291,44.69,100.7,0.89,0.17,290,1.9,18.0,811,1.4
2024-06-06 04:00:00+00:00,0.86,0.036,0.61,0.0,0,0.0,0,0,0,0,0,5.8,0,0,0,0,0.291,46.03,104.79,0.89,0.17,288,2.0,17.5,811,1.4
2024-06-06 04:30:00+00:00,0.86,0.036,0.61,0.0,0,0.0,0,0,0,0,0,5.8,0,0,0,0,0.291,47.2,108.44,0.89,0.17,288,2.1,17.1,811,1.4
2024-06-06 05:00:00+00:00,0.86,0.036,0.61,0.0,0,0.0,0,0,0,0,0,5.5,0,0,0,0,0.29,47.36,111.57,0.89,0.17,288,2.3,16.8,811,1.4
2024-06-06 05:30:00+00:00,0.86,0.036,0.61,0.0,0,0.0,0,0,0,0,0,5.5,0,0,0,0,0.29,48.57,114.11,0.89,0.17,289,2.3,16.4,811,1.5
2024-06-06 06:00:00+00:00,0.87,0.036,0.61,0.0,0,0.0,0,0,0,0,0,5.2,0,0,0,0,0.29,48.42,115.98,0.89,0.17,291,2.3,16.1,811,1.5
2024-06-06 06:30:00+00:00,0.87,0.036,0.61,0.0,0,0.0,0,0,0,0,0,5.2,0,0,0,0,0.289,49.67,117.13,0.89,0.17,293,2.2,15.7,811,1.5
2024-06-06 07:00:00+00:00,0.87,0.035,0.61,0.0,0,0.0,0,0,0,0,0,4.9,0,0,0,0,0.289,49.97,117.51,0.89,0.17,295,2.1,15.3,811,1.5
2024-06-06 07:30:00+00:00,0.87,0.035,0.61,0.0,0,0.0,0,0,0,0,0,4.9,0,0,0,0,0.289,51.26,117.11,0.89,0.17,300,1.9,14.9,811,1.6
2024-06-06 08:00:00+00:00,0.88,0.036,0.61,0.0,0,0.0,0,0,0,0,0,4.8,0,0,0,0,0.288,52.08,115.94,0.89,0.17,305,1.8,14.5,811,1.6
2024-06-06 08:30:00+00:00,0.88,0.036,0.61,0.0,0,0.0,0,0,0,0,0,4.8,0,0,0,0,0.288,53.44,114.05,0.89,0.17,309,1.7,14.1,811,1.6
2024-06-06 09:00:00+00:00,0.88,0.037,0.61,0.0,0,0.0,0,0,0,0,0,4.8,0,0,0,0,0.288,55.36,111.49,0.89,0.17,313,1.6,13.6,811,1.6
2024-06-06 09:30:00+00:00,0.88,0.037,0.61,0.0,0,0.0,0,0,0,0,0,4.8,0,0,0,0,0.288,56.82,108.34,0.9,0.17,313,1.6,13.2,811,1.6
2024-06-06 10:00:00+00:00,0.89,0.039,0.61,0.0,0,0.0,0,0,0,0,0,4.9,0,0,0,0,0.288,58.62,104.68,0.9,0.17,313,1.6,12.8,811,1.6
2024-06-06 10:30:00+00:00,0.89,0.039,0.61,0.0,0,0.0,0,0,0,0,0,4.9,0,0,0,0,0.288,60.18,100.58,0.9,0.17,311,1.6,12.4,811,1.5
2024-06-06 11:00:00+00:00,0.89,0.04,0.61,0.0,0,0.0,0,0,0,0,0,5.0,0,0,0,0,0.288,61.66,96.11,0.9,0.17,310,1.6,12.1,812,1.5
2024-06-06 11:30:00+00:00,0.89,0.04,0.61,0.0,0,0.0,3,24,2,0,0,5.0,3,24,0,2,0.288,57.38,91.33,0.9,0.17,311,1.8,13.2,812,1.5
2024-06-06 12:00:00+00:00,0.88,0.041,0.61,0.0,0,0.0,24,317,45,0,0,5.5,24,317,0,45,0.288,55.02,86.14,0.9,0.17,312,2.0,14.4,812,1.5
2024-06-06 12:30:00+00:00,0.88,0.041,0.61,0.0,0,0.0,37,538,121,0,0,5.5,37,538,0,121,0.288,49.66,80.97,0.9,0.17,328,2.0,16.0,812,1.4
2024-06-06 13:00:00+00:00,0.88,0.042,0.61,0.0,0,0.0,46,673,214,0,0,5.7,46,673,0,214,0.288,45.17,75.58,0.9,0.17,344,2.0,17.7,813,1.4
2024-06-06 13:30:00+00:00,0.88,0.042,0.61,0.0,0,0.0,54,762,314,0,0,5.7,54,762,0,314,0.288,40.62,70.05,0.9,0.17,185,1.9,19.4,813,1.4
2024-06-06 14:00:00+00:00,0.88,0.043,0.61,0.0,0,0.0,61,823,416,0,0,5.1,61,823,0,416,0.288,35.08,64.41,0.9,0.17,26,1.9,21.1,813,1.3
2024-06-06 14:30:00+00:00,0.88,0.043,0.61,0.0,0,0.0,64,874,518,0,0,5.1,64,874,0,518,0.288,32.41,58.69,0.89,0.17,35,1.9,22.4,813,1.3
2024-06-06 15:00:00+00:00,0.8,0.033,0.61,0.0,0,0.0,65,915,616,0,0,4.2,65,915,0,616,0.287,27.96,52.94,0.88,0.17,44,2.0,23.8,813,1.3
2024-06-06 15:30:00+00:00,0.8,0.033,0.61,0.0,0,0.0,68,940,707,0,0,4.2,68,940,0,707,0.287,26.19,47.18,0.88,0.17,50,2.0,24.9,813,1.3
2024-06-06 16:00:00+00:00,0.81,0.034,0.61,0.0,0,0.0,71,959,789,0,0,3.5,71,959,0,789,0.286,23.19,41.48,0.88,0.17,57,2.1,26.1,813,1.3
2024-06-06 16:30:00+00:00,0.81,0.034,0.61,0.0,0,0.0,74,973,862,0,0,3.5,74,973,0,862,0.286,21.87,35.88,0.88,0.17,62,2.2,27.1,813,1.3
2024-06-06 17:00:00+00:00,0.83,0.035,0.61,0.0,0,0.0,76,984,924,0,0,2.7,76,984,0,924,0.285,19.53,30.5,0.88,0.17,68,2.3,28.1,813,1.3
2024-06-06 17:30:00+00:00,0.83,0.035,0.61,0.0,0,0.0,75,994,972,0,0,2.7,75,994,0,972,0.285,18.62,25.5,0.87,0.17,73,2.5,28.9,812,1.3
2024-06-06 18:00:00+00:00,0.85,0.029,0.61,0.0,0,0.0,73,1002,1007,0,0,2.2,73,1002,0,1007,0.285,17.18,21.21,0.85,0.17,77,2.6,29.7,812,1.3
2024-06-06 18:30:00+00:00,0.85,0.029,0.61,0.0,0,0.0,75,1003,1028,0,0,2.2,75,1003,0,1028,0.284,16.7,18.15,0.85,0.17,81,2.9,30.2,812,1.4
2024-06-06 19:00:00+00:00,0.93,0.032,0.61,0.0,0,0.0,76,1002,1034,0,0,1.9,76,1002,0,1034,0.284,15.83,17.02,0.85,0.17,84,3.1,30.7,812,1.4
2024-06-06 19:30:00+00:00,0.93,0.032,0.61,0.0,0,0.0,77,998,1025,0,0,1.8,77,998,0,1025,0.283,15.54,18.18,0.85,0.17,86,3.3,31.0,811,1.5
2024-06-06 20:00:00+00:00,1.01,0.035,0.61,0.0,0,0.0,77,991,1001,0,0,1.6,77,991,0,1001,0.283,15.12,21.26,0.85,0.17,88,3.6,31.2,811,1.5
2024-06-06 20:30:00+00:00,1.01,0.035,0.61,0.0,0,0.0,81,975,961,0,0,1.6,81,975,0,961,0.282,15.12,25.57,0.87,0.17,89,3.7,31.2,811,1.6
2024-06-06 21:00:00+00:00,1.0,0.058,0.61,0.0,0,0.0,88,952,908,0,0,1.6,88,952,0,908,0.282,15.2,30.57,0.9,0.17,90,3.8,31.1,811,1.7
2024-06-06 21:30:00+00:00,1.0,0.058,0.61,0.0,0,0.0,87,935,844,0,0,1.6,87,935,0,844,0.282,15.35,35.95,0.9,0.17,92,3.8,30.9,810,1.8
2024-06-06 22:00:00+00:00,1.05,0.064,0.61,0.0,0,0.0,86,913,769,0,0,1.9,86,913,0,769,0.282,16.0,41.55,0.9,0.17,94,3.7,30.6,810,1.8
2024-06-06 22:30:00+00:00,1.05,0.064,0.61,0.0,0,0.0,82,888,685,0,0,1.9,82,888,0,685,0.282,16.47,47.26,0.9,0.17,97,3.6,30.1,810,1.9
2024-06-06 23:00:00+00:00,1.08,0.068,0.61,0.0,0,0.0,79,856,594,0,0,2.4,79,856,0,594,0.283,17.58,53.01,0.9,0.17,100,3.4,29.6,810,2.0
2024-06-06 23:30:00+00:00,1.08,0.068,0.61,0.0,0,0.0,74,817,498,0,0,2.4,74,817,0,498,0.283,18.3,58.76,0.91,0.17,104,3.3,28.9,810,2.0
2024-06-07 00:00:00+00:00,1.11,0.072,0.61,0.0,0,0.0,70,764,399,0,0,3.2,70,764,0,399,0.283,20.1,64.47,0.91,0.18,108,3.1,28.2,810,2.0
2024-06-07 00:30:00+00:00,1.11,0.072,0.61,0.0,0,0.0,62,698,299,0,0,3.2,62,698,0,299,0.283,21.94,70.11,0.91,0.18,110,2.6,26.7,810,2.1
2024-06-07 01:00:00+00:00,1.12,0.071,0.61,0.0,0,0.0,52,604,202,0,0,6.1,52,604,0,202,0.284,29.29,75.64,0.91,0.18,112,2.1,25.3,810,2.1
2024-06-07 01:30:00+00:00,1.12,0.071,0.61,0.0,0,0.0,40,468,113,0,0,6.1,40,468,0,113,0.284,33.0,81.02,0.91,0.18,118,2.0,23.3,810,2.1
2024-06-07 02:00:00+00:00,1.11,0.065,0.61,0.0,0,0.0,24,255,41,0,0,6.8,24,232,7,39,0.285,38.76,86.18,0.92,0.18,124,1.8,21.4,810,2.1
2024-06-07 02:30:00+00:00,1.11,0.065,0.61,0.0,0,0.0,2,16,2,0,0,6.8,2,16,0,2,0.285,40.45,91.37,0.91,0.18,138,2.0,20.7,810,2.1
2024-06-07 03:00:00+00:00,1.07,0.058,0.61,0.0,0,0.0,0,0,0,0,0,6.8,0,0,0,0,0.285,41.91,96.14,0.91,0.18,152,2.3,20.1,810,2.1
2024-06-07 03:30:00+00:00,1.07,0.058,0.61,0.0,0,0.0,0,0,0,0,0,6.8,0,0,0,0,0.285,43.5,100.6,0.91,0.18,168,2.4,19.5,810,2.1
2024-06-07 04:00:00+00:00,1.03,0.052,0.61,0.0,0,0.0,0,0,0,0,0,6.9,0,0,0,0,0.285,45.67,104.68,0.9,0.18,184,2.5,18.9,810,2.0
2024-06-07 04:30:00+00:00,1.03,0.052,0.61,0.0,0,0.0,0,0,0,0,0,6.9,0,0,0,0,0.285,47.12,108.33,0.9,0.18,195,2.7,18.4,810,2.0
2024-06-07 05:00:00+00:00,0.99,0.048,0.61,0.0,0,0.0,0,0,0,0,0,6.8,0,0,0,0,0.285,48.29,111.46,0.9,0.18,205,2.8,17.9,810,1.9
2024-06-07 05:30:00+00:00,0.99,0.048,0.61,0.0,0,0.0,0,0,0,0,0,6.8,0,0,0,0,0.285,49.21,114.0,0.89,0.18,209,2.9,17.6,810,1.9
2024-06-07 06:00:00+00:00,0.98,0.045,0.61,0.0,0,0.0,0,0,0,0,0,6.6,0,0,0,0,0.285,49.43,115.88,0.89,0.18,213,3.1,17.3,810,1.8
2024-06-07 06:30:00+00:00,0.98,0.045,0.61,0.0,0,0.0,0,0,0,0,0,6.6,0,0,0,0,0.286,50.06,117.03,0.89,0.18,217,3.3,17.1,810,1.7
2024-06-07 07:00:00+00:00,0.98,0.043,0.61,0.0,0,0.0,0,0,0,0,0,6.3,0,0,0,0,0.286,49.62,117.42,0.89,0.18,220,3.5,16.9,809,1.6
2024-06-07 07:30:00+00:00,0.98,0.043,0.61,0.0,0,0.0,0,0,0,0,0,6.3,0,0,0,0,0.286,50.57,117.02,0.89,0.18,223,3.6,16.6,809,1.5
2024-06-07 08:00:00+00:00,0.98,0.039,0.61,0.0,0,0.0,0,0,0,0,3,5.9,0,0,0,0,0.286,49.8,115.86,0.88,0.18,226,3.6,16.4,809,1.4
2024-06-07 08:30:00+00:00,0.98,0.039,0.61,0.0,0,0.0,0,0,0,0,5,5.9,0,0,0,0,0.286,51.08,113.97,0.88,0.18,230,3.5,16.0,809,1.3
2024-06-07 09:00:00+00:00,0.96,0.037,0.61,0.0,0,0.0,0,0,0,0,0,5.3,0,0,0,0,0.287,50.06,111.42,0.88,0.18,235,3.4,15.7,808,1.3
2024-06-07 09:30:00+00:00,0.96,0.037,0.61,0.0,0,0.0,0,0,0,0,0,5.3,0,0,0,0,0.287,50.7,108.28,0.88,0.18,240,3.3,15.5,808,1.2
2024-06-07 10:00:00+00:00,0.94,0.035,0.61,0.0,0,0.0,0,0,0,0,0,4.6,0,0,0,0,0.288,49.0,104.63,0.88,0.18,245,3.2,15.2,808,1.1
